16,1,"zoom","Tue Feb 26 2013 21:14:17 GMT-0500 (EST)",655,"x:803,y:244,time:78;x:628,y:267,time:219;x:626,y:268,time:304;x:626,y:268,time:460;","loc:(41.8253, -71.39979249999999),oldZoom:11,newZoom:100"
20,90,"pan","Tue Feb 26 2013 21:18:39 GMT-0500 (EST)",44,"x:966,y:358,time:4;","startLoc:(41.828665962126294, -71.40252835319518),endLoc:(41.828705934668676, -71.40264637039184),zoom:17"
20,91,"pan","Tue Feb 26 2013 21:18:39 GMT-0500 (EST)",27,"x:977,y:363,time:2;","startLoc:(41.828705934668676, -71.40264637039184),endLoc:(41.82872192367865, -71.40268928573607),zoom:17"
20,92,"pan","Tue Feb 26 2013 21:18:39 GMT-0500 (EST)",27,"x:981,y:365,time:4;","startLoc:(41.82872192367865, -71.40268928573607),endLoc:(41.82872192367868, -71.40270001457213),zoom:17"
20,93,"pan","Tue Feb 26 2013 21:18:39 GMT-0500 (EST)",36,"","startLoc:(41.82872192367868, -71.40270001457213),endLoc:(41.82873791268465, -71.40278584526061),zoom:17"
20,94,"pan","Tue Feb 26 2013 21:18:39 GMT-0500 (EST)",27,"","startLoc:(41.82873791268465, -71.40278584526061),endLoc:(41.82875390168664, -71.40285021827697),zoom:17"
20,95,"pan","Tue Feb 26 2013 21:18:40 GMT-0500 (EST)",28,"","startLoc:(41.82875390168664, -71.40285021827697),endLoc:(41.828761896186144, -71.4028931336212),zoom:17"
20,96,"pan","Tue Feb 26 2013 21:18:40 GMT-0500 (EST)",21,"x:982,y:365,time:17;","startLoc:(41.828761896186144, -71.4028931336212),endLoc:(41.828769890684654, -71.40291459129332),zoom:17"
20,97,"pan","Tue Feb 26 2013 21:18:42 GMT-0500 (EST)",685,"x:512,y:344,time:97;x:514,y:341,time:298;x:519,y:338,time:315;x:532,y:330,time:331;x:559,y:319,time:348;x:582,y:314,time:365;x:601,y:309,time:381;x:621,y:305,time:398;x:630,y:303,time:415;x:638,y:300,time:431;x:642,y:296,time:448;x:643,y:296,time:668;","startLoc:(41.828769890684654, -71.40291459129332),endLoc:(41.828769890684654, -71.4030004219818),zoom:17"
20,98,"pan","Tue Feb 26 2013 21:18:42 GMT-0500 (EST)",19,"x:650,y:296,time:2;","startLoc:(41.828769890684654, -71.4030004219818),endLoc:(41.828769890684654, -71.40306479499816),zoom:17"
20,99,"pan","Tue Feb 26 2013 21:18:42 GMT-0500 (EST)",27,"x:656,y:296,time:2;","startLoc:(41.828769890684654, -71.40306479499816),endLoc:(41.828769890684654, -71.40324718521117),zoom:17"
20,100,"pan","Tue Feb 26 2013 21:18:42 GMT-0500 (EST)",33,"x:673,y:296,time:2;","startLoc:(41.828769890684654, -71.40324718521117),endLoc:(41.828769890684654, -71.4039016442108),zoom:17"
20,101,"pan","Tue Feb 26 2013 21:18:42 GMT-0500 (EST)",52,"x:734,y:296,time:4;","startLoc:(41.828769890684654, -71.4039016442108),endLoc:(41.828769890684654, -71.40447027252196),zoom:17"
20,102,"pan","Tue Feb 26 2013 21:18:42 GMT-0500 (EST)",23,"x:787,y:296,time:3;","startLoc:(41.828769890684654, -71.40447027252196),endLoc:(41.82877788518215, -71.40471703575133),zoom:17"
20,103,"pan","Tue Feb 26 2013 21:18:42 GMT-0500 (EST)",20,"x:810,y:297,time:3;","startLoc:(41.82877788518215, -71.40471703575133),endLoc:(41.82878587967865, -71.40478140876769),zoom:17"
20,104,"pan","Tue Feb 26 2013 21:18:42 GMT-0500 (EST)",45,"x:816,y:298,time:3;","startLoc:(41.82878587967865, -71.40478140876769),endLoc:(41.82878587967868, -71.40488869712829),zoom:17"
20,105,"pan","Tue Feb 26 2013 21:18:42 GMT-0500 (EST)",20,"","startLoc:(41.82878587967868, -71.40488869712829),endLoc:(41.82879387417419, -71.40497452781676),zoom:17"
20,106,"pan","Tue Feb 26 2013 21:18:42 GMT-0500 (EST)",25,"","startLoc:(41.82879387417419, -71.40497452781676),endLoc:(41.82879387417421, -71.40508181617736),zoom:17"
20,107,"pan","Tue Feb 26 2013 21:18:42 GMT-0500 (EST)",30,"","startLoc:(41.82879387417421, -71.40508181617736),endLoc:(41.82879387417421, -71.40518910453795),zoom:17"
20,108,"pan","Tue Feb 26 2013 21:18:42 GMT-0500 (EST)",47,"x:816,y:298,time:42;","startLoc:(41.82879387417421, -71.40518910453795),endLoc:(41.82880186866873, -71.40531785057067),zoom:17"
20,109,"pan","Tue Feb 26 2013 21:18:42 GMT-0500 (EST)",22,"","startLoc:(41.82880186866873, -71.40531785057067),endLoc:(41.82880186866873, -71.40537149475097),zoom:17"
20,110,"pan","Tue Feb 26 2013 21:18:42 GMT-0500 (EST)",21,"x:814,y:298,time:13;","startLoc:(41.82880186866873, -71.40537149475097),endLoc:(41.82880186866873, -71.40540368125914),zoom:17"
20,111,"pan","Tue Feb 26 2013 21:18:42 GMT-0500 (EST)",22,"x:808,y:298,time:19;","startLoc:(41.82880186866873, -71.40540368125914),endLoc:(41.82880186866873, -71.40543586776732),zoom:17"
21,112,"zoom","Tue Feb 26 2013 21:18:45 GMT-0500 (EST)",630,"","loc:(41.8253, -71.39979249999999),oldZoom:11,newZoom:100"
21,113,"zoom","Tue Feb 26 2013 21:18:45 GMT-0500 (EST)",11,"","loc:(41.8253, -71.39979249999999),oldZoom:100,newZoom:20"
21,114,"pan","Tue Feb 26 2013 21:18:45 GMT-0500 (EST)",7,"","startLoc:(41.8253, -71.39979249999999),endLoc:(41.82530018453223, -71.39979249999999),zoom:20"
21,115,"zoom","Tue Feb 26 2013 21:18:45 GMT-0500 (EST)",2,"","loc:(41.82530018453223, -71.39979249999999),oldZoom:20,newZoom:15"
21,116,"pan","Tue Feb 26 2013 21:20:42 GMT-0500 (EST)",116991,"x:881,y:298,time:1351;x:869,y:272,time:1364;x:859,y:242,time:1380;x:850,y:201,time:1397;x:831,y:108,time:1413;x:819,y:52,time:1430;x:810,y:15,time:1447;x:558,y:436,time:113535;x:558,y:436,time:113537;x:553,y:388,time:113550;x:552,y:354,time:113566;x:552,y:327,time:113584;x:552,y:308,time:113600;x:553,y:288,time:113616;x:560,y:268,time:113633;x:566,y:257,time:113650;x:569,y:253,time:113667;x:575,y:247,time:113683;x:578,y:245,time:113700;x:580,y:243,time:113717;x:582,y:241,time:113733;x:584,y:239,time:113751;x:585,y:238,time:113768;x:585,y:236,time:113785;x:586,y:235,time:113817;x:587,y:235,time:113834;x:588,y:235,time:113851;x:589,y:234,time:113868;x:590,y:234,time:114135;x:594,y:232,time:114151;x:602,y:229,time:114169;x:610,y:224,time:114184;x:615,y:221,time:114201;x:619,y:217,time:114217;x:621,y:214,time:114234;x:622,y:210,time:114251;x:622,y:209,time:114267;x:618,y:208,time:114284;x:609,y:208,time:114302;x:599,y:208,time:114319;x:590,y:208,time:114334;x:582,y:213,time:114352;x:574,y:217,time:114368;x:569,y:221,time:114384;x:565,y:223,time:114401;x:562,y:225,time:114418;x:558,y:227,time:114435;x:556,y:228,time:114451;x:554,y:230,time:114486;x:554,y:231,time:114551;x:554,y:232,time:114568;x:556,y:234,time:114584;x:560,y:236,time:114601;x:565,y:241,time:114618;x:568,y:243,time:114636;x:572,y:245,time:114652;x:574,y:247,time:114668;x:575,y:248,time:114685;x:578,y:250,time:114920;x:585,y:255,time:114937;x:599,y:266,time:114954;x:620,y:279,time:114970;x:634,y:287,time:114985;x:651,y:299,time:115004;x:659,y:304,time:115019;x:667,y:310,time:115036;x:669,y:313,time:115052;x:671,y:314,time:115070;x:671,y:314,time:115771;x:670,y:314,time:115787;x:668,y:311,time:115804;x:666,y:309,time:115821;x:666,y:308,time:115837;x:665,y:307,time:115853;x:663,y:305,time:115887;x:663,y:305,time:115904;x:662,y:305,time:115920;x:662,y:304,time:115937;x:661,y:303,time:115954;x:661,y:302,time:115970;x:659,y:299,time:115988;x:659,y:298,time:116005;x:658,y:297,time:116021;x:657,y:296,time:116037;x:657,y:295,time:116054;x:656,y:294,time:116072;x:655,y:293,time:116088;x:654,y:292,time:116104;x:653,y:291,time:116121;x:652,y:289,time:116138;x:651,y:288,time:116156;x:649,y:286,time:116172;x:647,y:283,time:116188;x:644,y:281,time:116204;x:642,y:279,time:116221;x:640,y:278,time:116237;x:638,y:276,time:116255;x:638,y:275,time:116271;x:636,y:275,time:116288;x:636,y:274,time:116305;x:635,y:274,time:116321;x:635,y:273,time:116338;x:633,y:272,time:116355;x:632,y:272,time:116372;x:631,y:271,time:116388;x:631,y:271,time:116405;x:631,y:271,time:116438;x:630,y:271,time:116605;x:630,y:270,time:116638;x:631,y:270,time:116940;x:632,y:270,time:116975;","startLoc:(41.82530018453223, -71.39979249999999),endLoc:(41.825364143950516, -71.40000707672118),zoom:15"
21,117,"pan","Tue Feb 26 2013 21:20:42 GMT-0500 (EST)",30,"x:635,y:272,time:4;","startLoc:(41.825364143950516, -71.40000707672118),endLoc:(41.82542810330491, -71.4001358227539),zoom:15"
21,118,"pan","Tue Feb 26 2013 21:20:42 GMT-0500 (EST)",16,"x:638,y:274,time:3;","startLoc:(41.82542810330491, -71.4001358227539),endLoc:(41.82549206259541, -71.40022165344237),zoom:15"
21,119,"pan","Tue Feb 26 2013 21:20:42 GMT-0500 (EST)",26,"x:640,y:276,time:2;","startLoc:(41.82549206259541, -71.40022165344237),endLoc:(41.82561998098468, -71.40035039947509),zoom:15"
21,120,"pan","Tue Feb 26 2013 21:20:42 GMT-0500 (EST)",32,"x:643,y:280,time:2;","startLoc:(41.82561998098468, -71.40035039947509),endLoc:(41.82565196054207, -71.40039331481933),zoom:15"
22,121,"zoom","Tue Feb 26 2013 21:20:45 GMT-0500 (EST)",684,"x:648,y:281,time:65;x:687,y:258,time:223;x:705,y:238,time:325;x:705,y:236,time:362;","loc:(41.8253, -71.39979249999999),oldZoom:11,newZoom:100"
22,122,"zoom","Tue Feb 26 2013 21:20:45 GMT-0500 (EST)",14,"","loc:(41.8253, -71.39979249999999),oldZoom:100,newZoom:20"
22,123,"pan","Tue Feb 26 2013 21:20:45 GMT-0500 (EST)",7,"","startLoc:(41.8253, -71.39979249999999),endLoc:(41.82530018453223, -71.39979249999999),zoom:20"
22,124,"zoom","Tue Feb 26 2013 21:20:45 GMT-0500 (EST)",2,"","loc:(41.82530018453223, -71.39979249999999),oldZoom:20,newZoom:15"
22,125,"pan","Tue Feb 26 2013 21:20:47 GMT-0500 (EST)",2695,"x:705,y:236,time:46;x:703,y:236,time:924;x:698,y:237,time:940;x:689,y:241,time:956;x:684,y:242,time:973;x:674,y:245,time:990;x:663,y:248,time:1006;x:655,y:251,time:1023;x:650,y:253,time:1039;x:644,y:254,time:1056;x:641,y:255,time:1073;x:639,y:256,time:1090;x:638,y:256,time:1106;x:638,y:256,time:1157;x:637,y:256,time:1858;x:636,y:256,time:1875;x:634,y:256,time:1891;x:631,y:259,time:1908;x:629,y:260,time:1924;x:627,y:261,time:1941;x:625,y:262,time:1959;x:623,y:262,time:1975;x:622,y:262,time:1992;x:621,y:263,time:2009;x:619,y:263,time:2042;x:618,y:263,time:2075;x:617,y:263,time:2092;x:617,y:261,time:2124;x:618,y:261,time:2659;x:619,y:261,time:2676;","startLoc:(41.82530018453223, -71.39979249999999),endLoc:(41.825332164249346, -71.39996416137694),zoom:15"
22,126,"pan","Tue Feb 26 2013 21:20:47 GMT-0500 (EST)",18,"x:621,y:262,time:4;","startLoc:(41.825332164249346, -71.39996416137694),endLoc:(41.825364143950516, -71.40000707672118),zoom:15"
22,127,"pan","Tue Feb 26 2013 21:20:47 GMT-0500 (EST)",13,"x:622,y:263,time:2;","startLoc:(41.825364143950516, -71.40000707672118),endLoc:(41.825364143950516, -71.40004999206542),zoom:15"
22,128,"pan","Tue Feb 26 2013 21:20:47 GMT-0500 (EST)",53,"x:623,y:263,time:2;","startLoc:(41.825364143950516, -71.40004999206542),endLoc:(41.8253961236357, -71.40009290740966),zoom:15"
22,129,"pan","Tue Feb 26 2013 21:20:47 GMT-0500 (EST)",50,"x:624,y:264,time:1;","startLoc:(41.8253961236357, -71.40009290740966),endLoc:(41.82542810330491, -71.40030748413085),zoom:15"
22,130,"pan","Tue Feb 26 2013 21:20:47 GMT-0500 (EST)",69,"x:629,y:265,time:2;","startLoc:(41.82542810330491, -71.40030748413085),endLoc:(41.82546008295813, -71.40043623016356),zoom:15"
22,131,"pan","Tue Feb 26 2013 21:20:47 GMT-0500 (EST)",68,"x:632,y:266,time:2;","startLoc:(41.82546008295813, -71.40043623016356),endLoc:(41.825556021821996, -71.40077955291747),zoom:15"
22,132,"pan","Tue Feb 26 2013 21:20:48 GMT-0500 (EST)",51,"x:640,y:269,time:2;","startLoc:(41.825556021821996, -71.40077955291747),endLoc:(41.825556021821996, -71.40095121429442),zoom:15"
22,133,"pan","Tue Feb 26 2013 21:20:48 GMT-0500 (EST)",22,"x:644,y:269,time:1;","startLoc:(41.825556021821996, -71.40095121429442),endLoc:(41.825556021821996, -71.40099412963866),zoom:15"
22,134,"pan","Tue Feb 26 2013 21:20:48 GMT-0500 (EST)",32,"x:645,y:269,time:3;","startLoc:(41.825556021821996, -71.40099412963866),endLoc:(41.825556021821996, -71.40112287567138),zoom:15"
22,135,"pan","Tue Feb 26 2013 21:20:48 GMT-0500 (EST)",32,"x:648,y:269,time:1;","startLoc:(41.825556021821996, -71.40112287567138),endLoc:(41.825556021821996, -71.40125162170409),zoom:15"
22,136,"pan","Tue Feb 26 2013 21:20:48 GMT-0500 (EST)",20,"x:651,y:269,time:2;","startLoc:(41.825556021821996, -71.40125162170409),endLoc:(41.825556021821996, -71.40129453704833),zoom:15"
22,137,"pan","Tue Feb 26 2013 21:20:48 GMT-0500 (EST)",33,"x:652,y:269,time:2;","startLoc:(41.825556021821996, -71.40129453704833),endLoc:(41.825588001411305, -71.40133745239257),zoom:15"
22,138,"pan","Tue Feb 26 2013 21:20:48 GMT-0500 (EST)",239,"x:653,y:270,time:2;","startLoc:(41.825588001411305, -71.40133745239257),endLoc:(41.82555602182197, -71.4013803677368),zoom:15"
22,139,"pan","Tue Feb 26 2013 21:20:48 GMT-0500 (EST)",15,"x:654,y:269,time:2;","startLoc:(41.82555602182197, -71.4013803677368),endLoc:(41.82546008295811, -71.40142328308104),zoom:15"
22,140,"pan","Tue Feb 26 2013 21:20:48 GMT-0500 (EST)",27,"x:655,y:266,time:1;","startLoc:(41.82546008295811, -71.40142328308104),endLoc:(41.825332164249346, -71.40150911376952),zoom:15"
22,141,"pan","Tue Feb 26 2013 21:20:48 GMT-0500 (EST)",18,"x:657,y:262,time:2;","startLoc:(41.825332164249346, -71.40150911376952),endLoc:(41.82520424528502, -71.40168077514647),zoom:15"
22,142,"pan","Tue Feb 26 2013 21:20:48 GMT-0500 (EST)",28,"x:661,y:258,time:2;","startLoc:(41.82520424528502, -71.40168077514647),endLoc:(41.825108305894055, -71.40176660583495),zoom:15"
22,143,"pan","Tue Feb 26 2013 21:20:48 GMT-0500 (EST)",22,"x:663,y:255,time:5;","startLoc:(41.825108305894055, -71.40176660583495),endLoc:(41.82498038648247, -71.40189535186767),zoom:15"
22,144,"pan","Tue Feb 26 2013 21:20:48 GMT-0500 (EST)",28,"x:666,y:251,time:3;","startLoc:(41.82498038648247, -71.40189535186767),endLoc:(41.82491642668084, -71.4019382672119),zoom:15"
23,145,"zoom","Tue Feb 26 2013 21:21:55 GMT-0500 (EST)",676,"x:900,y:43,time:585;x:711,y:197,time:624;x:698,y:213,time:662;","loc:(41.8253, -71.39979249999999),oldZoom:11,newZoom:100"
23,146,"zoom","Tue Feb 26 2013 21:21:55 GMT-0500 (EST)",12,"","loc:(41.8253, -71.39979249999999),oldZoom:100,newZoom:20"
23,147,"pan","Tue Feb 26 2013 21:21:55 GMT-0500 (EST)",13,"","startLoc:(41.8253, -71.39979249999999),endLoc:(41.82530018453223, -71.39979249999999),zoom:20"
23,148,"zoom","Tue Feb 26 2013 21:21:55 GMT-0500 (EST)",3,"","loc:(41.82530018453223, -71.39979249999999),oldZoom:20,newZoom:15"
23,149,"zoom","Tue Feb 26 2013 21:21:57 GMT-0500 (EST)",1674,"x:696,y:216,time:62;x:694,y:216,time:671;x:678,y:216,time:686;x:646,y:217,time:704;x:592,y:218,time:727;x:533,y:218,time:739;x:494,y:214,time:753;x:456,y:204,time:770;x:440,y:198,time:786;x:433,y:194,time:804;x:433,y:193,time:1004;x:432,y:189,time:1020;x:429,y:183,time:1037;x:423,y:171,time:1055;x:417,y:161,time:1071;x:412,y:152,time:1088;x:407,y:145,time:1104;x:404,y:141,time:1121;x:400,y:139,time:1137;x:397,y:139,time:1155;x:395,y:139,time:1172;x:393,y:139,time:1188;x:391,y:139,time:1205;x:390,y:139,time:1221;x:389,y:139,time:1243;x:387,y:139,time:1255;x:385,y:139,time:1271;x:383,y:140,time:1288;x:382,y:141,time:1305;x:380,y:142,time:1345;x:379,y:144,time:1355;x:378,y:146,time:1371;x:376,y:150,time:1388;x:374,y:152,time:1406;x:373,y:153,time:1421;x:372,y:154,time:1438;x:372,y:155,time:1454;","loc:(41.82530018453223, -71.39979249999999),oldZoom:15,newZoom:16"
23,150,"zoom","Tue Feb 26 2013 21:21:57 GMT-0500 (EST)",594,"","loc:(41.82530018453223, -71.39979249999999),oldZoom:16,newZoom:17"
23,151,"pan","Tue Feb 26 2013 21:21:58 GMT-0500 (EST)",619,"x:374,y:155,time:188;x:386,y:155,time:230;x:512,y:179,time:281;x:663,y:196,time:302;x:742,y:200,time:322;x:758,y:201,time:334;x:762,y:195,time:545;","startLoc:(41.82530018453223, -71.39979249999999),endLoc:(41.82525221492659, -71.39982468650817),zoom:17"
23,152,"pan","Tue Feb 26 2013 21:21:58 GMT-0500 (EST)",66,"x:765,y:189,time:3;","startLoc:(41.82525221492659, -71.39982468650817),endLoc:(41.825356149026724, -71.39954573677062),zoom:17"
23,153,"pan","Tue Feb 26 2013 21:21:58 GMT-0500 (EST)",72,"x:739,y:202,time:4;","startLoc:(41.825356149026724, -71.39954573677062),endLoc:(41.82569193496634, -71.39876253173827),zoom:17"
23,154,"pan","Tue Feb 26 2013 21:21:58 GMT-0500 (EST)",60,"x:666,y:244,time:6;","startLoc:(41.82569193496634, -71.39876253173827),endLoc:(41.82590779642612, -71.39818317459105),zoom:17"
23,155,"pan","Tue Feb 26 2013 21:21:58 GMT-0500 (EST)",78,"x:612,y:271,time:5;","startLoc:(41.82590779642612, -71.39818317459105),endLoc:(41.82596376038949, -71.39807588623046),zoom:17"
23,156,"pan","Tue Feb 26 2013 21:21:58 GMT-0500 (EST)",52,"x:602,y:278,time:2;","startLoc:(41.82596376038949, -71.39807588623046),endLoc:(41.82605969849857, -71.39788276718139),zoom:17"
23,157,"pan","Tue Feb 26 2013 21:21:58 GMT-0500 (EST)",64,"x:584,y:290,time:7;","startLoc:(41.82605969849857, -71.39788276718139),endLoc:(41.826163631287855, -71.39767891929625),zoom:17"
23,158,"pan","Tue Feb 26 2013 21:21:58 GMT-0500 (EST)",46,"x:565,y:303,time:3;","startLoc:(41.826163631287855, -71.39767891929625),endLoc:(41.82618761575374, -71.39760381744384),zoom:17"
23,159,"pan","Tue Feb 26 2013 21:21:59 GMT-0500 (EST)",534,"x:558,y:306,time:1;x:558,y:306,time:156;x:559,y:305,time:262;x:566,y:297,time:287;x:583,y:273,time:304;x:591,y:257,time:316;x:597,y:242,time:333;x:600,y:228,time:349;x:600,y:216,time:367;x:600,y:205,time:383;x:600,y:196,time:401;x:597,y:189,time:417;x:594,y:182,time:434;x:591,y:177,time:450;x:590,y:175,time:467;x:590,y:177,time:527;","startLoc:(41.82618761575374, -71.39760381744384),endLoc:(41.82623558465856, -71.39764673278808),zoom:17"
23,160,"pan","Tue Feb 26 2013 21:21:59 GMT-0500 (EST)",30,"x:594,y:181,time:2;","startLoc:(41.82623558465856, -71.39764673278808),endLoc:(41.826267563908466, -71.39774329231261),zoom:17"
23,161,"pan","Tue Feb 26 2013 21:21:59 GMT-0500 (EST)",28,"x:603,y:185,time:1;","startLoc:(41.826267563908466, -71.39774329231261),endLoc:(41.82634751196333, -71.39820463226317),zoom:17"
23,162,"pan","Tue Feb 26 2013 21:21:59 GMT-0500 (EST)",52,"x:646,y:195,time:5;","startLoc:(41.82634751196333, -71.39820463226317),endLoc:(41.82641946512735, -71.3985157685089),zoom:17"
23,163,"pan","Tue Feb 26 2013 21:21:59 GMT-0500 (EST)",29,"x:675,y:204,time:3;","startLoc:(41.82641946512735, -71.3985157685089),endLoc:(41.826571365985814, -71.39913804100036),zoom:17"
23,164,"pan","Tue Feb 26 2013 21:21:59 GMT-0500 (EST)",35,"x:733,y:223,time:3;","startLoc:(41.826571365985814, -71.39913804100036),endLoc:(41.826579360757876, -71.39923460052489),zoom:17"
23,165,"pan","Tue Feb 26 2013 21:21:59 GMT-0500 (EST)",47,"x:742,y:224,time:2;x:746,y:224,time:40;","startLoc:(41.826579360757876, -71.39923460052489),endLoc:(41.82661133983606, -71.39937407539367),zoom:17"
23,166,"pan","Tue Feb 26 2013 21:21:59 GMT-0500 (EST)",20,"","startLoc:(41.82661133983606, -71.39937407539367),endLoc:(41.826627329369174, -71.39945990608214),zoom:17"
23,167,"pan","Tue Feb 26 2013 21:21:59 GMT-0500 (EST)",21,"","startLoc:(41.826627329369174, -71.39945990608214),endLoc:(41.82664331889829, -71.39954573677062),zoom:17"
23,168,"pan","Tue Feb 26 2013 21:21:59 GMT-0500 (EST)",21,"","startLoc:(41.82664331889829, -71.39954573677062),endLoc:(41.826659308423416, -71.39962083862304),zoom:17"
23,169,"pan","Tue Feb 26 2013 21:21:59 GMT-0500 (EST)",25,"","startLoc:(41.826659308423416, -71.39962083862304),endLoc:(41.82667529794454, -71.39969594047545),zoom:17"
23,170,"pan","Tue Feb 26 2013 21:21:59 GMT-0500 (EST)",37,"","startLoc:(41.82667529794454, -71.39969594047545),endLoc:(41.8266912874617, -71.39978177116393),zoom:17"
23,171,"pan","Tue Feb 26 2013 21:21:59 GMT-0500 (EST)",20,"","startLoc:(41.8266912874617, -71.39978177116393),endLoc:(41.826699282218776, -71.39981395767211),zoom:17"
23,172,"pan","Tue Feb 26 2013 21:21:59 GMT-0500 (EST)",21,"","startLoc:(41.826699282218776, -71.39981395767211),endLoc:(41.82670727697484, -71.39984614418029),zoom:17"
23,173,"pan","Tue Feb 26 2013 21:21:59 GMT-0500 (EST)",21,"","startLoc:(41.82670727697484, -71.39984614418029),endLoc:(41.82671527172991, -71.3998676018524),zoom:17"
23,174,"mark","Tue Feb 26 2013 21:22:00 GMT-0500 (EST)",379,"x:743,y:224,time:36;x:738,y:224,time:53;x:715,y:224,time:60;x:672,y:225,time:77;x:638,y:229,time:93;x:594,y:231,time:110;x:555,y:231,time:127;x:534,y:231,time:143;x:519,y:228,time:160;x:515,y:226,time:210;","lat:41.827370861520585,lng:-71.40206694602966,mouseX:515,mouseY:226"
23,175,"mark","Tue Feb 26 2013 21:22:00 GMT-0500 (EST)",475,"x:515,y:226,time:99;x:510,y:222,time:182;x:527,y:219,time:198;x:550,y:215,time:216;x:597,y:206,time:232;x:679,y:191,time:248;x:770,y:175,time:265;x:825,y:164,time:282;x:863,y:156,time:299;","lat:41.827930486163766,lng:-71.39833331108093,mouseX:863,mouseY:156"
23,176,"mark","Tue Feb 26 2013 21:22:01 GMT-0500 (EST)",490,"x:863,y:156,time:99;x:860,y:152,time:224;x:843,y:148,time:244;x:814,y:141,time:258;x:776,y:128,time:274;x:737,y:114,time:292;x:711,y:105,time:308;x:680,y:96,time:325;x:664,y:94,time:341;","lat:41.82842614961963,lng:-71.40046834945679,mouseX:664,mouseY:94"
24,177,"zoom","Tue Feb 26 2013 21:22:02 GMT-0500 (EST)",756,"","loc:(41.8253, -71.39979249999999),oldZoom:11,newZoom:100"
24,178,"zoom","Tue Feb 26 2013 21:22:02 GMT-0500 (EST)",12,"","loc:(41.8253, -71.39979249999999),oldZoom:100,newZoom:20"
24,179,"pan","Tue Feb 26 2013 21:22:02 GMT-0500 (EST)",7,"","startLoc:(41.8253, -71.39979249999999),endLoc:(41.82530018453223, -71.39979249999999),zoom:20"
24,180,"zoom","Tue Feb 26 2013 21:22:02 GMT-0500 (EST)",2,"","loc:(41.82530018453223, -71.39979249999999),oldZoom:20,newZoom:15"
